file_number	genotype_raw	phenotype_binary	complexity_entropy
1	6,5,2,3,0,1,2,6,2,2,5,1,6,6,7	11111111111111111100000000000111111111111111111110	25.4
2	4,2,0,3,1,5,7,4,1,4,3,7,4,7,5	11111111110000111111111111111111111000011111111111	28.22
14	6,2,4,6,7,3,0,2,6,5,5,5,3,0,6	11111000000000011111111111000000000000111111111111	31.04
15	5,5,6,3,7,0,6,2,6,1,4,2,6,0,4	11111100000000000111111111110000000000011111111111	25.4
19	1,6,1,5,5,1,0,5,0,3,6,4,4,0,7	11110000011111111111000000011111100000001111111000	39.51
20	0,0,2,1,4,6,2,1,1,5,1,7,1,5,1	11111110000011111111111111111111111111111110000011	28.22
21	3,5,6,6,4,6,4,7,0,5,7,6,2,5,7	11111111111111100001111111111111111111111100000111	28.22
34	6,1,6,2,1,5,0,0,5,6,5,3,7,5,3	11100001111111000001111110000011111100000111110000	36.69
35	6,1,5,4,0,3,1,4,3,5,7,1,6,3,5	11111000000000111111000001111110000011111100000111	31.04
41	0,1,1,2,6,6,1,5,4,1,6,2,7,0,6	11100000011111110000011110000011111000001111000001	42.33
42	4,4,1,7,7,1,5,5,6,4,5,4,4,7,6	11111100000000111111111111111000011111000001111000	42.33
44	1,4,4,3,5,2,1,0,0,3,2,4,7,0,7	11110000011111111111000001111111111100000111111111	28.22
56	2,0,1,7,1,0,4,0,5,2,3,0,6,0,2	11111111000000000000000000000000000000000000000000	16.93
57	4,6,1,2,5,1,0,1,7,1,7,5,7,5,7	11100000111111110001111000011110000111000011110000	42.33
61	2,0,3,4,1,6,1,7,6,7,5,5,3,6,1	11110000111111111111000000000111111110000000001111	36.69
64	1,0,0,7,6,7,0,5,7,7,2,5,1,3,1	11111110000000000000000000000000000001111111111111	22.58
67	1,7,2,0,7,1,0,5,1,3,5,5,0,5,2	11111111111111000000111111111111111111111111111111	22.58
70	2,3,5,0,1,0,4,1,2,3,5,6,5,5,7	11111111000001111111111110000011111111111100000111	28.22
85	4,6,0,6,5,2,7,1,3,1,1,1,3,1,0	11111111111111111111111111111111111111000000000000	16.93
88	3,1,7,7,7,3,3,7,2,0,5,1,4,1,3	11111111111111111111111111111111111111111000000000	16.93
92	0,5,4,3,7,4,1,6,6,0,6,2,2,6,1	11111111111111111111111111111111111111111111111111	5.64
93	3,6,7,1,3,2,5,7,2,4,7,4,6,2,3	11111111111110000001111111111111111000000111111111	28.22
95	5,4,4,1,1,4,2,5,1,6,6,2,4,0,0	11111111111111110000000111111111111111110000000011	28.22
96	6,2,0,6,6,1,5,0,0,6,7,2,1,4,1	11111111111111111111111111111111111111111111111111	5.64
109	5,7,3,3,4,5,0,4,2,4,4,3,3,4,0	11111111111110000001111111111110000000111111110000	31.04
112	0,5,1,1,6,4,5,4,5,5,5,6,4,3,5	11110000011111111111100000111111111111100000111111	33.86
113	7,5,7,2,7,4,0,7,1,4,7,6,0,5,6	11110000011111111111111111111111111111111111111111	22.58
119	1,4,1,5,6,5,0,2,0,1,6,4,0,5,6	11111111111110000000111111111111111111111111111111	22.58
124	7,5,1,0,6,1,7,7,0,7,5,5,4,2,0	11111111111111111111111111111111111111111111111110	14.11
127	7,3,6,0,1,4,1,2,7,2,3,5,7,7,6	11110000111111111000011111111000011111111100001111	33.86
