file_number	genotype_raw	phenotype_binary	complexity_entropy
8	6,4,1,7,2,4,6,4,0,4,4,7,0,2,5	11111110000001111111111111111111111111111111111111	22.58
18	4,5,7,1,5,5,6,6,1,3,4,5,0,6,0	11111111111111111111111111111111111111111111111111	5.64
31	6,6,6,4,5,7,2,5,5,0,3,6,4,1,4	11111000001111111111111110000011111111111111100000	25.4
33	4,0,5,6,5,1,1,0,1,0,7,4,4,0,2	11111111110000000111111111111000001111110000011111	33.86
36	0,3,6,2,1,4,3,5,5,1,5,7,5,2,1	11111111110000111111111000011111111000011111111100	31.04
37	4,5,4,2,0,4,5,5,2,4,4,5,2,6,3	11111111111110000011111111111111111111100000111111	28.22
43	7,0,5,0,4,4,0,7,5,6,0,7,7,1,6	11000000000000000000000000000111111111111111111100	28.22
45	0,5,4,3,2,1,4,1,1,3,5,3,0,6,0	11111111111111111111111111111111111111111111111111	5.64
46	6,4,7,6,1,6,5,2,2,4,7,0,1,1,1	11111111111111111111111111111111111111111111111111	5.64
54	6,7,3,4,5,1,4,0,4,4,5,2,6,2,7	11111000000000011111111110000000000111111111110000	31.04
63	5,0,2,2,1,5,7,5,5,0,7,5,3,5,4	11111111111111111111111111111111111111111000000111	22.58
71	3,0,1,3,0,3,7,2,4,1,3,4,0,5,3	11111111111111111111000000001111111111111111111111	22.58
78	3,0,0,5,5,4,2,2,6,3,3,7,5,4,4	11000001111111111100000000011111111000000000111111	36.69
83	1,7,2,6,7,3,0,7,7,3,1,7,4,6,7	11000001111111111111111111100000000000011111111111	31.04
84	1,6,6,4,7,5,6,1,2,4,3,5,4,4,1	11111111111111111100000111111111111111111111110000	25.4
91	0,1,3,4,3,0,7,0,6,1,0,3,5,0,5	11100000000000111111111111111111111111111111000000	28.22
94	6,4,7,2,6,3,3,6,5,6,2,4,1,0,5	11000000001111111111111111111111111111111111111111	22.58
114	4,7,1,5,5,1,6,5,2,0,0,2,3,0,2	11111111111000000000000000111111111111111111111111	22.58
115	2,3,1,0,3,0,4,7,1,6,6,2,0,3,5	11111111111111000000000000000111111111111111111111	22.58
118	7,5,0,3,3,3,6,4,5,4,0,2,2,3,4	11111000000000000000011111111111111111111111111111	22.58
126	2,5,4,0,0,7,7,2,7,1,0,7,5,0,3	11110000111111111111111111111110000111111111111111	28.22
128	4,1,2,4,1,1,5,5,4,4,0,2,4,4,3	11111100000000000001111111111111111111111111111100	28.22
129	6,2,4,4,6,3,2,5,2,1,6,0,1,0,6	11111111111000000000000000000000000000000111111111	22.58
131	2,1,1,1,2,1,0,1,2,2,5,2,5,0,6	11100000011111111100000011111110000000111111000000	36.69
133	6,4,0,4,1,2,4,2,6,3,3,4,6,0,6	11000001111111100000000111111100000000111111110000	36.69
134	2,0,3,2,5,2,4,7,3,7,5,0,0,3,5	11111111111110000000000000000000000000000000000000	16.93
170	5,6,1,1,4,0,2,6,0,2,3,2,7,5,1	11111111111111111111111111111111111111111111111111	5.64
