file_number	genotype_raw	phenotype_binary	complexity_entropy
1	6,5,2,3,0,1,2,6,6,2,5,1,6,6,0	11111111111111111111111111111111111111111111111111	5.64
2	4,2,0,3,1,5,7,4,1,4,0,7,4,0,5	11000000011111111111111111111111111110000000000000	25.4
14	1,2,4,6,7,3,0,2,6,5,5,5,3,2,6	11000011111111111111110000000000111111111110000000	33.86
15	7,5,1,3,7,0,6,2,6,1,4,2,6,0,4	11111000000000000111111111110000011111000001111100	39.51
19	1,6,1,5,5,1,0,5,0,3,6,1,4,2,7	11111111100000000000011111111111110000000000001111	28.22
20	0,0,2,3,4,5,2,1,1,5,1,7,1,5,1	11111110000011111111111111111111111111111000000000	25.4
21	3,5,6,2,4,6,4,7,0,5,7,6,2,0,7	11111000001111111111111111100000111111111111111110	28.22
34	6,1,6,2,1,2,0,0,5,6,5,3,7,5,4	11000001111111000001111000001111100000111110000111	42.33
35	6,1,5,4,5,3,1,4,3,5,7,4,6,3,5	11100000111111110000111110000011110000011110000011	39.51
41	0,1,1,2,6,6,1,5,0,1,6,1,7,0,6	11111111111100000000011111111111000000000111111111	25.4
42	4,4,1,7,7,1,7,5,6,4,0,4,4,7,6	11110000000000111111111111111111111111111111111111	22.58
44	1,4,4,3,5,6,1,0,0,3,2,4,7,4,7	11111110000011111111100000111111111000001111111111	25.4
56	2,5,1,7,1,0,4,0,5,2,3,6,6,0,2	11100000111111111110000111110000111100001111100001	42.33
57	4,6,1,2,5,1,7,1,7,1,7,5,6,5,7	11111111111000000111111111111111111000000111111111	28.22
61	3,0,3,4,1,6,1,1,6,7,5,5,3,6,1	11110000111111111111100000000011111111110000000001	36.69
64	1,0,0,7,6,7,7,5,7,7,2,5,1,3,3	11100000001111111111111111111111111111111111111111	22.58
67	1,7,2,0,7,1,0,5,1,3,5,6,0,5,6	11111110000011111111111111111111111111111111111111	22.58
70	1,3,5,7,1,0,4,1,2,3,5,6,5,5,7	11111110000111111111110000011111111110000011111111	33.86
85	6,6,0,6,5,2,7,1,3,1,1,1,3,4,0	11111111111111111111111111111111111111111111111111	5.64
88	1,1,7,7,7,3,3,7,5,0,5,1,4,1,3	11111111111111111111110000000000001111111111111111	22.58
92	0,5,4,3,7,4,1,4,6,0,6,2,2,2,1	11111111111111111111111000000000111111111111111111	22.58
93	3,6,7,1,3,2,5,7,2,4,7,5,3,2,3	11111111111000000111111111111111111100000011111111	28.22
95	5,4,4,1,1,4,2,5,1,6,6,2,2,5,0	11111111111111111111111111111111111111111111111111	5.64
96	6,7,0,6,5,1,5,0,0,6,7,2,1,4,1	11111111111111111111111111111111111111111111111111	5.64
109	5,7,3,3,4,5,0,4,2,4,2,3,7,4,0	11111111110000011111111110000011111110000011111100	33.86
112	0,5,1,1,6,2,5,2,5,5,5,6,4,3,5	11110000011111111111110000001111111111111000001111	33.86
113	7,5,7,2,7,4,2,7,1,3,7,6,0,5,6	11111111100000011111111111111111111111111111111111	22.58
119	1,4,1,5,6,5,0,2,0,1,5,4,0,5,1	11111111111111111111111111111111111110000001111111	22.58
124	7,5,1,0,5,1,7,1,0,7,5,5,4,2,0	11111111111111111111111111111111111111111111111110	14.11
127	7,5,6,0,1,4,1,2,7,2,3,5,7,3,6	11100001111111111000011111111000011111111100001111	39.51
137	7,2,4,6,7,3,3,5,6,1,7,4,3,3,5	11111110000000111111111111111110000011111100000111	39.51
138	3,0,0,1,1,1,6,4,5,1,3,1,0,7,5	11111111111111111111111111111110000000000000000000	16.93
139	1,1,4,5,1,6,7,0,3,7,6,3,5,7,1	11111111111111111111111111111111111000000111111111	22.58
149	6,3,4,0,6,1,3,1,3,5,3,6,5,4,5	11110000001111111111111100000111111111111110000001	33.86
150	0,1,3,7,1,1,1,6,6,1,7,6,6,4,4	11111000111111100001111111000011111110000111111000	33.86
151	4,7,1,0,3,0,3,4,4,6,3,0,3,1,7	11111110000000000000000000000000011111111111111000	28.22
153	2,5,0,5,6,3,0,5,4,6,5,4,1,1,1	11100000000000000000000000000000000000000000000000	16.93
160	1,2,6,3,5,7,2,0,3,2,5,6,5,5,6	11111000011111111100001111111110000111111110000111	33.86
168	1,1,0,3,1,0,0,2,5,6,5,5,1,2,0	11100000111111111111111111111111111111111111111111	22.58
179	0,4,6,4,4,3,4,6,6,5,0,6,6,0,0	11100000111111111111111111111110000111111111111111	28.22
184	1,3,6,7,1,6,1,6,6,0,7,7,7,2,5	11110000111110000111110001111110001111100001111100	36.69
195	6,0,5,5,6,5,2,3,4,7,4,1,7,0,4	11111111111111111101111111111100011111111100001111	33.86
199	2,4,4,4,6,7,3,1,6,2,6,6,1,2,3	11110000011111111111111111111111111111000000111111	28.22
210	5,1,1,0,1,3,1,2,6,6,4,6,7,0,4	11000000000111111000000011111110000001111111000000	33.86
211	4,1,6,7,2,3,5,1,5,0,2,6,4,3,4	11111111100000011111111111111111100000011111111111	28.22
223	6,4,7,3,0,0,1,6,0,4,2,3,7,4,7	11111110000001111111111000000111111111100000011111	28.22
230	4,5,4,0,1,5,6,4,6,1,5,6,4,1,7	11111000011111111111100000111111111111000011111111	33.86
234	6,2,4,5,5,3,1,4,2,4,4,6,4,3,5	11100001111111111111100000001111111000000001111111	36.69
249	1,3,5,0,4,4,5,0,7,0,7,7,6,1,4	11111111100001111111111110000111111111111000001111	31.04
251	0,5,3,1,4,0,4,3,2,5,0,2,5,3,7	11111000000000000111111111111111111111111110000000	28.22
267	0,6,6,0,6,1,1,4,2,0,1,2,5,6,4	11111111111111111110000000011111111111111111111100	28.22
272	0,5,6,3,3,1,2,1,0,6,0,4,6,3,4	11111100000011111111111111111100000011111111111111	28.22
284	3,6,4,6,2,5,0,5,1,4,2,2,6,5,7	11110000000111111111100000011111110000001111110000	39.51
285	6,7,6,0,7,6,0,6,6,4,4,6,5,3,4	11110000111111111110000000111111000000011111100000	36.69
290	7,1,6,0,4,2,1,5,5,6,4,7,4,4,6	11000011111111111111000000111111000000111111000000	33.86
293	2,4,5,5,4,3,2,1,6,3,4,5,6,0,3	11000001111111110000111100000111100000111100001111	39.51
301	0,4,1,6,0,5,2,4,0,6,1,6,7,4,2	11111111000111111111000111111110000111111110001111	33.86
303	0,2,3,1,1,6,5,4,3,5,3,5,6,1,6	11100001111111100001111111000001111111000011111110	39.51
306	7,0,6,4,7,7,1,4,7,2,1,6,5,0,6	11000011111111111111100000000000011111111111100000	33.86
310	3,1,5,3,7,2,5,3,7,6,4,3,2,5,4	11111000000000111111111111111111111111000001111111	31.04
311	1,4,6,3,6,2,6,6,3,6,4,3,4,2,5	11111000000001111111111111000000011111111111110000	31.04
316	7,3,7,0,6,2,2,3,2,2,2,3,2,7,3	11111111111110000000000111111111111111111111111111	22.58
323	0,5,1,2,7,6,1,2,7,7,7,4,7,5,1	11111000001111111000001111111000001111111000001111	28.22
327	5,6,2,2,6,3,2,7,5,0,5,4,7,6,5	11111111111111100000001111111111111111110000001111	28.22
328	1,2,6,1,3,2,6,1,5,1,6,4,0,2,7	11111111000000001111111111111111111111111111111111	22.58
352	3,2,1,6,2,5,0,0,3,0,6,5,0,1,0	11111111111100000011111111111111111111111111111111	22.58
368	6,7,2,5,0,2,2,0,6,4,1,3,6,4,5	11100000000111111111111100000000111111100000000111	33.86
375	6,1,3,4,4,2,0,3,3,2,2,1,3,4,0	11111111111111000000000000011111111111111000000001	28.22
384	1,4,7,3,4,1,1,6,2,3,1,3,1,3,2	11111100000000011111111111111111111111111111111100	28.22
394	4,6,6,7,0,6,6,5,5,6,7,4,3,6,5	11111110000001111111111110000011111111111100000111	31.04
399	7,6,1,4,6,2,1,5,0,0,4,7,6,2,5	11111111111000001111111111111111000000111111111111	28.22
408	4,5,1,4,4,6,2,2,2,1,4,6,7,0,4	11100000111111110000011111000011111000001111000001	42.33
411	6,7,4,4,7,5,5,2,4,5,4,1,7,3,4	11111111110000000000001111111111110000000000001111	28.22
413	7,1,3,1,0,0,7,1,5,7,3,6,2,0,6	11000001111111111111111111100000000000011111111111	31.04
414	6,5,2,6,5,2,3,7,2,3,6,1,3,5,0	11111111111111111111111111111111111111111111111111	5.64
415	7,0,5,1,4,4,1,7,3,6,4,5,7,4,0	11111110000111111111100001111111111000011111111110	28.22
421	6,0,5,3,3,7,6,5,2,1,3,5,5,1,7	11111100000111111111110000111111000011111000001111	36.69
422	3,7,2,0,7,4,5,0,3,4,7,2,0,1,6	11111111100000000000000111111111111111111111111111	22.58
433	4,7,0,0,4,5,3,6,5,4,7,5,4,5,1	11111111111100000011111111111111111110000011111111	28.22
437	5,6,2,0,5,4,3,2,3,4,1,5,3,5,1	11111111100000011111111111111111111111100000001111	28.22
440	5,4,0,7,5,5,5,6,3,7,1,0,5,4,1	11111111111111111111000000000000000000000000001111	22.58
442	6,3,6,6,7,4,0,7,0,4,4,7,0,2,1	11111100000111111111111111111111111111111111111111	22.58
448	7,2,0,2,3,5,1,2,3,1,7,1,6,7,5	11111111111111111111111100000000000011111111111111	22.58
453	4,1,2,1,6,7,4,2,1,3,3,4,7,2,7	11111000000011111111111000000111111111110000001111	31.04
456	0,6,0,1,5,2,2,2,2,0,3,7,1,5,1	11111111111111111111111111111111100000011111111111	22.58
459	4,2,6,7,6,7,1,0,3,6,5,5,6,5,3	11100000111111110000111100000111100001111100001111	39.51
464	0,1,1,4,0,3,7,0,0,3,5,4,4,4,6	11111111111111111111111111111111110000001111111111	22.58
469	3,4,2,3,4,6,4,4,1,1,0,6,2,3,3	11111111100000011111111111111111111111111111111111	22.58
471	6,0,7,3,0,5,3,7,1,1,1,6,6,2,3	11111111000011111111111110000111111111111000011111	33.86
475	3,0,0,4,3,6,1,1,6,2,2,0,3,0,4	11111111111111111111111111111111111111111111111111	5.64
477	3,5,7,4,1,7,0,3,6,3,1,0,4,2,4	11111111111111111111111111111111111000111111111111	22.58
