file_number	genotype_raw	phenotype_binary	complexity_entropy
7	2,3,4,4,7,1,7,4,5,0,6,3,3,3,0	11111111111111111111111111111111111111111111111111	5.64
22	4,2,1,2,0,5,6,5,2,4,0,6,6,5,2	11111110000011111111111111111111100001111100000111	36.69
25	5,0,7,2,5,1,2,5,3,0,7,0,3,5,5	11111111111111111111111111111111111111111111111111	5.64
26	2,4,3,0,6,7,0,3,1,5,4,3,0,3,3	11111111100000001111111111111111111111111111111111	22.58
27	1,0,2,4,0,5,2,1,5,5,3,2,3,2,6	11000000001111111111111000000000111111111100000000	33.86
28	1,1,5,3,3,5,1,5,1,7,6,2,1,1,6	11100000000011111111111111111111111111110000000000	25.4
32	6,7,7,3,7,6,5,6,2,7,5,1,2,3,7	11111111100000000000000001111111111111111111111000	28.22
39	0,0,4,6,2,7,6,5,7,4,3,7,0,7,0	11111111111111110000011111111111111111111111111111	22.58
40	7,5,0,2,1,5,7,7,7,0,3,6,3,3,2	11111111111111100000011111111111111111111111111110	25.4
51	4,5,0,0,2,3,2,3,2,1,1,1,6,0,1	11111111111000000000000011111111111111111100000000	28.22
66	6,2,7,5,6,4,6,1,5,6,1,6,7,3,0	11111110000011111111111111110000011111111111111110	28.22
69	3,6,4,5,4,4,0,7,6,2,7,6,7,2,0	11111100011111100001111100011111000111110000111100	42.33
72	6,0,7,7,4,0,0,7,0,5,0,5,2,3,6	11000000001111111111111111111111111111111111111000	28.22
73	6,0,2,2,4,4,0,1,2,1,1,7,1,2,6	11000000001111111111111111111111111111111110000000	25.4
77	0,6,4,1,5,5,3,4,0,5,4,6,7,2,7	11111111000011111111100001111111110000111111111100	28.22
79	1,3,4,4,3,1,0,1,4,3,6,3,4,7,4	11110000000111111111100000011111111110000001111111	31.04
81	7,5,6,2,4,4,3,3,1,0,2,5,1,3,6	11111111111111000000011111111111111111111111111111	22.58
90	6,1,5,7,5,2,6,4,3,5,0,5,7,7,6	11110000000011111111111111111111111111111111000000	28.22
156	6,2,5,7,0,3,0,3,5,7,6,4,3,4,0	11110000011111111111000000000111111111000000001111	39.51
159	0,2,3,0,1,7,3,1,3,1,4,1,7,7,1	11111111111111111111111111111111111111111111111111	5.64
162	6,4,6,6,6,3,4,7,6,5,0,2,6,1,5	11000000000000011111111111111111111111111111111100	28.22
164	6,7,1,4,6,6,4,4,6,2,4,1,1,6,1	11111111111111111111111111111111111111110000000000	16.93
165	6,1,7,5,4,4,0,0,5,6,6,6,2,3,6	11000011111111111111111111111111111111111111111111	22.58
166	5,5,2,3,6,1,3,4,2,3,2,2,4,6,7	11111111000000000000111111111111111111100000000000	25.4
167	5,2,4,1,4,0,5,7,1,6,7,6,7,2,6	11111000001111111111100000111111111110000011111111	28.22
169	3,2,6,0,6,4,6,3,4,5,0,5,7,2,7	11100000001111111111111111111111111111110000111111	31.04
171	5,3,0,6,2,7,6,7,2,2,0,6,4,4,7	11111000000111111111111111111111111111111111000000	25.4
172	6,1,5,2,4,5,7,6,5,2,4,2,2,4,6	11111111111100000000000011111111111111111111111111	22.58
173	0,3,7,0,1,4,7,5,1,6,0,0,2,1,2	11111111111111110000000000000000000000111111111111	22.58
177	1,7,3,2,7,3,5,6,4,6,0,5,7,7,4	11111000000111111111111111111111111111000000011111	28.22
181	4,1,4,2,1,1,0,6,0,0,2,5,3,7,5	11111111111111100000011111111111111111111000001111	28.22
182	1,2,3,3,3,5,0,4,0,6,5,6,2,2,7	11100001111111111111111111111000000000000000111111	31.04
